ID,Decsription,Planned Duration,Impacted Duration,Planned Cost,Impacted Cost
N7-S1-T20B05-C-26,Roof Floor Columns Works,10,12.08,"192,825","232,933"
N7-S1-T20B05-C-260,Low Current System First Fix for Third Floor,7,8.01,"103,468","118,397"
N7-S1-T20B05-C-261,Low Current System Second Fix for Basement Floor,10,11.9,"475,351","565,667"
N7-S1-T20B05-C-262,Low Current System Second Fix for Ground Floor,10,11.88,"298,134","354,184"
N7-S1-T20B05-C-263,Low Current System Second Fix for Roof Floor,10,11.89,"301,385","358,346"
N7-S1-T20B05-C-264,Low Current System Second Fix for Third Floor,10,11.9,"301,385","358,648"
N7-S1-T20B05-C-265,Low Current System Second Fix for First Floor,10,11.89,"305,838","363,641"
N7-S1-T20B05-C-266,Low Current System Second Fix for Second Floor,10,11.89,"302,922","360,175"
N7-S1-T20B05-C-267,Snagging,30,35.96,0,0
N7-S1-T20B05-C-268,Sub Surface Piping Works,30,35.15,"133,246","156,120"
N7-S1-T20B05-C-27,Roof Floor Slab Works,10,11.88,"897,771","1,066,552"
N7-S1-T20B05-C-270,Install Scaffolding For Facades,5,5.7,0,0
N7-S1-T20B05-C-271,Excavation For Sump Pits And Elevator Pits,15,17.76,"8,743","10,352"
N7-S1-T20B05-C-272,Wooden pergola Works - Roof Floor,7,8.01,"395,684","452,775"
N7-S1-T20B05-C-273,Wooden Louvers Works - Ground Floor,9,10.32,"135,035","154,840"
N7-S1-T20B05-C-274,Gravel Pit Works - Ground Floor,6,7.21,"2,432","2,922"
N7-S1-T20B05-C-275,Gravel Pit Works - First Floor,6,7.22,0,0
N7-S1-T20B05-C-276,Gravel Pit Works - Second Floor,6,7.22,0,0
N7-S1-T20B05-C-277,Gravel Pit Works - Third Floor,7,7.99,0,0
N7-S1-T20B05-C-278,Metal Doors & Accessories Installation - Roof Floor,6,7.23,"74,750","90,074"
N7-S1-T20B05-C-279,Metal Doors & Accessories Installation - Basement Floor,6,7.22,"50,000","60,167"
N7-S1-T20B05-C-28,Removal of RC Slab Formwork - Ground Floor,12,12,0,0
N7-S1-T20B05-C-280,Entrance Counter Works - Ground Floor,18,21.23,"10,235","12,072"
N7-S1-T20B05-C-281,Expansion Joint Installation Basement Floor,12,13.83,"7,875","9,076"
N7-S1-T20B05-C-282,Expansion Joint Installation - Roof Floor,12,13.84,"7,875","9,083"
N7-S1-T20B05-C-283,"Public Area, Apartments Finishing 1st Stage Finish Date",0,0,0,0
N7-S1-T20B05-C-284,Block Finish Date - Apartments Finishing 2nd Stage (Fine Finishing),0,0,0,0
N7-S1-T20B05-C-285,Terrazzo&Ceramic Tiles Fixing for Upper Roof Floor,5,5.67,"17,575","19,931"
N7-S1-T20B05-C-286,Ceramic Works For Public Areas - Ground Floor,12,20.83,"3,360","5,832"
N7-S1-T20B05-C-287,Ceramic Works For Public Areas  - First Floor,12,13.86,729,842
N7-S1-T20B05-C-288,Ceramic Works For Public Areas  - Second Floor,12,13.83,729,840
N7-S1-T20B05-C-289,Ceramic Works For Public Areas - Third Floor,12,13.82,729,840
N7-S1-T20B05-C-29,Ground Floor Columns Works,11,12.66,"328,526","378,104"
N7-S1-T20B05-C-290,Earthing System,30,35.23,"172,985","203,142"
N7-S1-T20B05-C-291,Backfilling Around RW (By Others),30,45,0,0
N7-S1-T20B05-C-292,Fire Extinguishers,10,11.91,"10,683","12,724"
N7-S1-T20B05-C-293,Fire Hoses Installation,21,24.34,"108,263","125,482"
N7-S1-T20B05-C-294,Testing & Comissioning,30,35.24,0,0
N7-S1-T20B05-C-295,False Ceiling - Roof Floor,12,13.83,"11,499","13,252"
N7-S1-T20B05-C-296,Glass Entrance Door,12,13.84,"40,148","46,304"
N7-S1-T20B05-C-297,Install Split Units For Public areas,15,17.33,"118,816","137,272"
N7-S1-T20B05-C-298,Install Split Units For Apartments,15,17.35,"372,771","431,171"
N7-S1-T20B05-C-299,Cold Bitumen Insulation Works for Masonary Under S.O.G,5,5.65,"20,523","23,191"
N7-S1-T20B05-C-3,Cold Bitumen Insulation Works For  Foundation,5,5.55,"20,523","22,781"
N7-S1-T20B05-C-30,Ground Floor Slab Works,20,23.15,"1,195,808","1,384,148"
N7-S1-T20B05-C-300,Smooth Face Concrete for Parking Finishing,14,16.56,"74,367","87,965"
N7-S1-T20B05-C-31,Marble Architraves for Elevator Doors for Basement Floor,12,13.82,"22,949","26,430"
N7-S1-T20B05-C-32,Dry Mix Works for Basement Walls & Ceiling,19,22.02,"292,757","339,290"
N7-S1-T20B05-C-33,Basement Internal Plaster Works - Preparation,14,20.53,"85,940","126,025"
N7-S1-T20B05-C-34,Painting Putty - Basement Floor,6,9.2,397,608
N7-S1-T20B05-C-35,Basement Floor Masonry Works,13,22.99,"236,241","417,784"
N7-S1-T20B05-C-36,Basement Internal Plaster Works - Filling,20,33.12,"238,675","395,246"
N7-S1-T20B05-C-37,First Coat - Basement Floor,18,21.21,198,234
N7-S1-T20B05-C-38,Final Coat & Touch ups - Basement Floor,9,10.33,397,455
N7-S1-T20B05-C-39,Ceramic Wall Works - Basement Floor,16,27.3,"38,556","65,786"
N7-S1-T20B05-C-4,Slab On Grade Works,6,8,"79,309","105,746"
N7-S1-T20B05-C-40,Insulation Works for Basement Floor,21,28,"165,105","220,141"
N7-S1-T20B05-C-41,Ceramic Floor Works - Basement Floor,14,16.9,"40,483","48,869"
N7-S1-T20B05-C-42,Wooden Doors & Accessories Installation - Basement Floor,12,13.81,"450,600","518,565"
N7-S1-T20B05-C-43,Wooden Sub-Frames for Basement Floor,7,8.07,"34,232","39,464"
N7-S1-T20B05-C-44,False Ceiling - Basement Floor,18,21.24,"11,886","14,026"
N7-S1-T20B05-C-45,Wooden Architraves for Openings for Basement Floor,9,10.33,"65,652","75,354"
N7-S1-T20B05-C-46,Ground Floor Internal Plaster Works - Preparation,14,25.23,"65,480","118,004"
N7-S1-T20B05-C-47,Aluminum Windows Fixation for Ground Floor (By Other),6,7.22,0,0
N7-S1-T20B05-C-48,Painting Putty - Ground Floor,14,24.56,"71,074","124,683"
N7-S1-T20B05-C-49,Ground Floor Masonry Works,19,24.56,"472,483","610,746"
N7-S1-T20B05-C-5,PC Foundation Works,15,17.4,"121,549","140,997"
N7-S1-T20B05-C-50,Ground Floor Internal Plaster Works - Filling,18,25.03,"160,897","223,736"
N7-S1-T20B05-C-51,First Coat - Ground Floor,14,17.94,"62,189","79,691"
N7-S1-T20B05-C-52,Final Coat & Touch ups - Ground Floor,7,7.98,"88,842","101,280"
N7-S1-T20B05-C-53,Ceramic Wall Works - Ground Floor,16,18.52,"77,364","89,549"
N7-S1-T20B05-C-54,"Toilets, Wet Areas & Terraces Insulation Works for Ground Floor",20,33.81,"53,035","89,656"
N7-S1-T20B05-C-55,Wooden Doors & Accessories Installation - Ground Floor,12,13.82,"846,737","975,159"
N7-S1-T20B05-C-56,Ceramic Floor Works - Ground Floor,14,16.57,"37,143","43,962"
N7-S1-T20B05-C-57,Apartments HDF Fixing for Ground Floor,10,11.9,"39,497","47,002"
N7-S1-T20B05-C-58,Apartments Terrazzo Tiles Under HDF for Ground Floor,20,23.18,"223,979","259,591"
N7-S1-T20B05-C-59,Wooden Pergola Works - Ground Floor,7,8,"23,010","26,297"
N7-S1-T20B05-C-6,RC Foundation Works & Sump Pits,27,31.32,"1,814,751","2,105,111"
N7-S1-T20B05-C-60,Wooden Architraves for Openings for Ground Floor,9,10.36,"119,749","137,845"
N7-S1-T20B05-C-61,Wooden Sub-Frames for Ground Floor,12,15.48,"68,463","88,318"
N7-S1-T20B05-C-62,False Ceiling - Ground Floor,18,21.21,"127,982","150,805"
N7-S1-T20B05-C-63,Metal Intake Doors - Ground Floor,12,13.83,"23,432","27,006"
N7-S1-T20B05-C-64,Marble Flooring Works for Ground Floor,18,21.24,"318,362","375,668"
N7-S1-T20B05-C-65,Marble Counter top for Bathroom for Ground Floor,12,13.83,"34,350","39,589"
N7-S1-T20B05-C-66,Marble Architraves for Elevator Doors for Ground Floor,12,13.87,"22,949","26,525"
N7-S1-T20B05-C-67,Public Areas Doors Fixing Temporary for apartments for Ground Floor,9,10.33,"33,000","37,877"
N7-S1-T20B05-C-68,Corridor Marble Flooring for Ground Floor,15,17.33,"231,893","267,914"
N7-S1-T20B05-C-69,False Ceiling - Public Areas Ground Floor,16,18.52,"43,011","49,785"
N7-S1-T20B05-C-7,Basement Columns & RW Works,25,29.01,"1,071,262","1,243,093"
N7-S1-T20B05-C-70,Painting Putty - Public Areas Ground Floor,12,20.88,"3,023","5,260"
N7-S1-T20B05-C-71,First Coat - Public Areas Ground Floor,17,19.66,"15,112","17,477"
N7-S1-T20B05-C-72,Final Coat & Touch ups - Public Areas Ground Floor,9,10.34,"15,111","17,361"
N7-S1-T20B05-C-73,Wooden Doors & Accessories Installation - Roof Floor,7,8,"64,186","73,356"
N7-S1-T20B05-C-74,Roof Floor Internal Plaster Works - Preparation,6,7.21,"41,437","49,793"
N7-S1-T20B05-C-75,Painting Putty - Roof Floor,6,7.22,"6,451","7,763"
N7-S1-T20B05-C-76,Roof Floor Masonry Works,5,5.64,"236,241","266,480"
N7-S1-T20B05-C-77,Roof Floor Internal Plaster Works - Filling,7,8.01,"93,624","107,133"
N7-S1-T20B05-C-78,First Coat - Roof Floor,9,10.34,"6,451","7,411"
N7-S1-T20B05-C-79,Final Coat & Touch ups - Roof Floor,6,7.24,"6,451","7,784"
N7-S1-T20B05-C-8,Backfilling Works Under S.O.G under MEP Works,7,8.02,"148,237","169,837"
N7-S1-T20B05-C-80,Wooden Sub-Frames for Roof Floor,5,5.67,"34,232","38,819"
N7-S1-T20B05-C-81,Wooden Architraves for Openings for Roof Floor,5,5.66,"65,334","73,958"
N7-S1-T20B05-C-82,Ceramic Floor Works For Mechanical And Garbage Room-  Roof Floor,11,12.65,"2,476","2,848"
N7-S1-T20B05-C-83,Dry Mix Works for Roof Floor,9,10.35,0,0
N7-S1-T20B05-C-84,Light Weight Concrete for Roof Floor,7,7.99,"247,291","282,265"
N7-S1-T20B05-C-85,Water Proofing Membrane Works for Roof Floor (Including Protection Layer),14,16.56,"265,842","314,453"
N7-S1-T20B05-C-86,Terrazzo&Ceramic Tiles Fixing for Roof Floor,9,10.34,"158,179","181,730"
N7-S1-T20B05-C-87,Dry Mix Works for Upper Roof,7,8.01,"25,704","29,413"
N7-S1-T20B05-C-88,Light Weight Concrete for Upper Roof Floor,5,5.65,"27,477","31,049"
N7-S1-T20B05-C-89,Water Proofing Membrane Works for Upper Roof Floor,5,5.68,"29,538","33,555"
N7-S1-T20B05-C-9,Backfilling Between PC Foundations,9,10.31,"74,118","84,907"
N7-S1-T20B05-C-90,Cement Screed for Upper Roof Floor,5,5.67,"44,801","50,804"
N7-S1-T20B05-C-91,Steel Ladder,5,5.67,"25,110","28,475"
N7-S1-T20B05-C-92,Marble Wall Cladding for Main Entrance,18,21.26,"101,503","119,886"
N7-S1-T20B05-C-93,MDF Oak Veneer Wooden Cladding & Mail Boxes,13,15.01,"114,419","132,110"
N7-S1-T20B05-C-94,Marble Flooring & Skirting for Main Entrance & Entrance Lobby,16,18.5,"99,987","115,610"
N7-S1-T20B05-C-95,Curbstone For Parking Area,22,25.89,"40,555","47,726"
N7-S1-T20B05-C-96,First Coat - Left Stair,16,18.5,"6,065","7,012"
N7-S1-T20B05-C-97,Final Coat & Touch ups - Left Stair,10,11.88,"7,565","8,988"
N7-S1-T20B05-C-98,Left Stair Handrail,14,16.56,"32,546","38,498"
N7-S1-T20B05-C-99,Marble Works for Left Stair Case,16,18.49,"52,495","60,664"
N7-S1-T20B05-EAP100,GROUND FLOOR COLUMNS-SHOP DRAWING APPROVAL,7,8.01,0,0
N7-S1-T20B05-EAP101,FIRST FLOOR COLUMNS-SHOP DRAWING APPROVAL,7,8.01,0,0
N7-S1-T20B05-EAP102,SECOND FLOOR COLUMNS-SHOP DRAWING APPROVAL,7,7.99,0,0
N7-S1-T20B05-EAP103,THIRD FLOOR COLUMNS-SHOP DRAWING APPROVAL,7,8.01,0,0
N7-S1-T20B05-EAP104,ROOF FLOOR COLUMNS-SHOP DRAWING APPROVAL,7,8,0,0
N7-S1-T20B05-EAP105,PC FOUNDATION (CD)-SHOP DRAWING APPROVAL,7,7.98,0,0
N7-S1-T20B05-EAP106,RC FOUNDATION (CD)-SHOP DRAWING APPROVAL,7,8.08,0,0
N7-S1-T20B05-EAP107,RC FOUNDATION (RFT)-SHOP DRAWING APPROVAL,7,8,0,0
N7-S1-T20B05-EAP108,RETANTING WALLS & COLUMNS (CD-RFT) PROFILE-SHOP DRAWING APPROVAL,7,7.99,0,0
N7-S1-T20B05-EAP109,SLAB ON GRADE SOG-SHOP DRAWING APPROVAL,25,29,0,0
N7-S1-T20B05-EAP110,STAIRS BASEMENT-GROUND (CD)-SHOP DRAWING APPROVAL,7,8.01,0,0
N7-S1-T20B05-EAP111,STAIRS BASEMENT-GROUND (RFT)-SHOP DRAWING APPROVAL,7,7.99,0,0
N7-S1-T20B05-EAP112,GROUND FLOOR SLAB (CD)-SHOP DRAWING APPROVAL,7,8,0,0
N7-S1-T20B05-EAP113,GROUND FLOOR SLAB (RFT)-SHOP DRAWING APPROVAL,7,8,0,0
N7-S1-T20B05-EAP114,STAIRS GROUND-FIRST (CD)-SHOP DRAWING APPROVAL,7,8,0,0
N7-S1-T20B05-EAP115,STAIRS GROUND-FIRST (RFT)-SHOP DRAWING APPROVAL,7,8,0,0
N7-S1-T20B05-EAP116,FIRST FLOOR SLAB (CD)-SHOP DRAWING APPROVAL,7,8,0,0
N7-S1-T20B05-EAP117,FIRST FLOOR SLAB (RFT)-SHOP DRAWING APPROVAL,7,8.02,0,0
N7-S1-T20B05-EAP118,STAIRS FIRST-SECOND (CD)-SHOP DRAWING APPROVAL,7,7.99,0,0
N7-S1-T20B05-EAP119,STAIRS FIRST-SECOND (RFT)-SHOP DRAWING APPROVAL,7,7.99,0,0
N7-S1-T20B05-EAP120,SECOND FLOOR SLAB (CD)-SHOP DRAWING APPROVAL,7,8.01,0,0
N7-S1-T20B05-EAP121,SECOND FLOOR SLAB (RFT)-SHOP DRAWING APPROVAL,7,7.99,0,0
N7-S1-T20B05-EAP122,STAIRS SECOND-THIRD (CD)-SHOP DRAWING APPROVAL,7,7.99,0,0
N7-S1-T20B05-EAP123,STAIRS SECOND-THIRD (RFT)-SHOP DRAWING APPROVAL,7,7.98,0,0
N7-S1-T20B05-EAP124,THIRD FLOOR SLAB (CD)-SHOP DRAWING APPROVAL,7,8.02,0,0
N7-S1-T20B05-EAP125,THIRD FLOOR SLAB (RFT)-SHOP DRAWING APPROVAL,7,7.99,0,0
N7-S1-T20B05-EAP126,STAIRS THIRD-ROOF (CD)-SHOP DRAWING APPROVAL,7,7.99,0,0
N7-S1-T20B05-EAP127,STAIRS THIRD-ROOF (RFT)-SHOP DRAWING APPROVAL,7,8.01,0,0
N7-S1-T20B05-EAP128,ROOF FLOOR SLAB (CD)-SHOP DRAWING APPROVAL,7,8.01,0,0
N7-S1-T20B05-EAP129,ROOF FLOOR SLAB (RFT)-SHOP DRAWING APPROVAL,7,7.98,0,0
N7-S1-T20B05-EAP130,BLOCK WORK UNDER S.O.G-SHOP DRAWING APPROVAL,7,8.01,0,0
N7-S1-T20B05-EAP131,BASEMENT FLOOR BLOCK WORKS-SHOP DRAWING APPROVAL,25,28.99,0,0
N7-S1-T20B05-EAP132,GROUND FLOOR BLOCK WORKS-SHOP DRAWING APPROVAL,25,29.01,0,0
N7-S1-T20B05-EAP133,FIRST FLOOR BLOCK WORKS-SHOP DRAWING APPROVAL,25,29.02,0,0
N7-S1-T20B05-EAP134,SECOND FLOOR BLOCK WORKS-SHOP DRAWING APPROVAL,25,29,0,0
N7-S1-T20B05-EAP135,THIRD FLOOR BLOCK WORKS-SHOP DRAWING APPROVAL,25,29.01,0,0
N7-S1-T20B05-EAP136,ROOF FLOOR BLOCK WORKS-SHOP DRAWING APPROVAL,25,32.22,0,0
N7-S1-T20B05-EAP137,UPPER ROOF PLAN-SHOP DRAWING APPROVAL,25,30.7,0,0
N7-S1-T20B05-EAP138,MAIN ELEVATIONS-SHOP DRAWING APPROVAL,25,30.9,0,0
N7-S1-T20B05-EAP139,SIDE ELEVATIONS-SHOP DRAWING APPROVAL,25,30.87,0,0
N7-S1-T20B05-EAP140,BASEMENT FLOOR REFLECTED CEILING-SHOP DRAWING APPROVAL,25,40.8,0,0
N7-S1-T20B05-EAP141,BASEMENT FLOORING PLAN-SHOP DRAWING APPROVAL,25,29,0,0
N7-S1-T20B05-EAP142,BASEMENT FLOOR ELEC.COVER DISTRIBUTION-SHOP DRAWING APPROVAL,25,28.98,0,0
N7-S1-T20B05-EAP143,GROUND FLOOR REFLECTED CEILING-SHOP DRAWING APPROVAL,25,39.55,0,0
N7-S1-T20B05-EAP144,GROUND FLOOR  FLOORING PLAN-SHOP DRAWING APPROVAL,25,29.01,0,0
N7-S1-T20B05-EAP145,GROUND FLOOR ELEC.COVER DISTRIBUTION-SHOP DRAWING APPROVAL,25,28.98,0,0
N7-S1-T20B05-EAP146,FRIST FLOOR REFLECTED CEILING-SHOP DRAWING APPROVAL,25,31.61,0,0
N7-S1-T20B05-EAP147,FIRST FLOOR  FLOORING PLAN-SHOP DRAWING APPROVAL,25,28.99,0,0
N7-S1-T20B05-EAP148,FIRST FLOOR ELEC.COVER DISTRIBUTION-SHOP DRAWING APPROVAL,25,29,0,0
N7-S1-T20B05-EAP149,SECOND FLOOR REFLECTED CEILING-SHOP DRAWING APPROVAL,25,42.32,0,0
N7-S1-T20B05-EAP150,SECOND FLOOR FLOORING PLAN-SHOP DRAWING APPROVAL,25,29.01,0,0
N7-S1-T20B05-EAP151,SECOND  FLOOR ELEC.COVER DISTRIBUTION-SHOP DRAWING APPROVAL,25,29.02,0,0
N7-S1-T20B05-EAP152,THIRD FLOOR REFLECTED CEILING-SHOP DRAWING APPROVAL,25,29.95,0,0
N7-S1-T20B05-EAP153,THIRD FLOOR FLOORING PLAN-SHOP DRAWING APPROVAL,25,30.76,0,0
N7-S1-T20B05-EAP154,THIRD  FLOOR ELEC.COVER DISTRIBUTION-SHOP DRAWING APPROVAL,25,30.89,0,0
N7-S1-T20B05-EAP155,LOWER ROOF FLOORING PLAN-SHOP DRAWING APPROVAL,25,30.47,0,0
N7-S1-T20B05-EAP156,INTERNAL GENERAL DETAILS-SHOP DRAWING APPROVAL,25,29.87,0,0
N7-S1-T20B05-EAP157,SECTIONS-SHOP DRAWING APPROVAL,25,30.93,0,0
N7-S1-T20B05-EAP158,WALL SECTIONS-SHOP DRAWING APPROVAL,14,16.54,0,0
N7-S1-T20B05-EAP159,STAIRS DETAILS 1-SHOP DRAWING APPROVAL,25,30.01,0,0
N7-S1-T20B05-EAP160,STAIRS DETAILS 2-SHOP DRAWING APPROVAL,25,30.08,0,0
N7-S1-T20B05-EAP161,EXTERIOR GENERAL DETAILS-1-SHOP DRAWING APPROVAL,25,30.52,0,0
N7-S1-T20B05-EAP162,EXTERIOR GENERAL DETAILS-2-SHOP DRAWING APPROVAL,25,30.42,0,0
N7-S1-T20B05-EAP163,ROOF  FLOOR ELEC.COVER DISTRIBUTION-SHOP DRAWING APPROVAL,25,30.62,0,0
N7-S1-T20B05-EAP164,LIGHTING&POWER-BASEMENT-SHOP DRAWING APPROVAL,25,28.99,0,0
N7-S1-T20B05-EAP165,ELECTERICAL EMBDED IN SLAB-BASEMENT-SHOP DRAWING APPROVAL,7,7.99,0,0
N7-S1-T20B05-EAP166,LIGHTNING AND GROUNDING-BASEMENT-SHOP DRAWING APPROVAL,25,29,0,0
N7-S1-T20B05-EAP167,CABLE ROUTING-BASEMENT-SHOP DRAWING APPROVAL,25,29,0,0
N7-S1-T20B05-EAP168,FIRE ALARM-BASEMENT-SHOP DRAWING APPROVAL,25,28.98,0,0
N7-S1-T20B05-EAP169,STRUCTURE CABLING-BASEMENT-SHOP DRAWING APPROVAL,25,29,0,0
N7-S1-T20B05-EAP170,IP CCTV & ACCESS CONTROL-BASEMENT-SHOP DRAWING APPROVAL,25,29,0,0
N7-S1-T20B05-EAP171,AUDIO INTERCOM RISER DIAGRAM-BASEMENT-SHOP DRAWING APPROVAL,25,28.98,0,0
N7-S1-T20B05-EAP172,AC-BASEMENT-SHOP DRAWING APPROVAL,25,28.99,0,0
N7-S1-T20B05-EAP173,FIRE FIGHTING-BASEMENT-SHOP DRAWING APPROVAL,25,28.99,0,0
N7-S1-T20B05-EAP174,PLUMING-DRAINAGE-UNDER SOG-SHOP DRAWING APPROVAL,7,8.02,0,0
N7-S1-T20B05-EAP175,PLUMING-WATER SUPPLY-BASEMENT-SHOP DRAWING APPROVAL,25,29.02,0,0
N7-S1-T20B05-EAP176,SINGLE LINE DIAGARM-SHOP DRAWING APPROVAL,25,30.69,0,0
N7-S1-T20B05-EAP177,PANEL SCHEDULE-SHOP DRAWING APPROVAL,25,30.69,0,0
N7-S1-T20B05-EAP178,IP AUDIO INTERCOM RISER DIAGRAM-SHOP DRAWING APPROVAL,25,30.76,0,0
N7-S1-T20B05-EAP179,TOILET DETAILS-SHOP DRAWING APPROVAL,25,39.13,0,0
N7-S1-T20B05-EAP180,LIGHTING&POWER-GROUND-SHOP DRAWING APPROVAL,25,29,0,0
N7-S1-T20B05-EAP181,ELECTERICAL EMBDED IN SLAB-GROUND-SHOP DRAWING APPROVAL,7,8.01,0,0
N7-S1-T20B05-EAP182,LIGHTNING AND GROUNDING-GROUND-SHOP DRAWING APPROVAL,25,29.01,0,0
N7-S1-T20B05-EAP183,STRUCTURE CABLING-GROUND-SHOP DRAWING APPROVAL,25,28.99,0,0
N7-S1-T20B05-EAP184,IP CCTV & ACCESS CONTROL-GROUND-SHOP DRAWING APPROVAL,25,29.02,0,0
N7-S1-T20B05-EAP185,AUDIO INTERCOM RISER DIAGRAM-GROUND-SHOP DRAWING APPROVAL,25,28.99,0,0
N7-S1-T20B05-EAP186,AC-GROUND-SHOP DRAWING APPROVAL,25,29,0,0
N7-S1-T20B05-EAP187,PLUMING-DRAINAGE-BASEMENT-LEVELS-SHOP DRAWING APPROVAL,25,29,0,0
N7-S1-T20B05-EAP188,PLUMING-WATER SUPPLY-GROUND-SHOP DRAWING APPROVAL,25,29,0,0
N7-S1-T20B05-EAP189,LIGHTING&POWER-FIRST-SHOP DRAWING APPROVAL,25,29,0,0
N7-S1-T20B05-EAP190,ELECTERICAL EMBDED IN SLAB-FIRST-SHOP DRAWING APPROVAL,7,8.02,0,0
N7-S1-T20B05-EAP191,STRUCTURE CABLING-FIRST-SHOP DRAWING APPROVAL,25,29,0,0
N7-S1-T20B05-EAP192,IP CCTV & ACCESS CONTROL-FIRST-SHOP DRAWING APPROVAL,25,28.99,0,0
N7-S1-T20B05-EAP193,AUDIO INTERCOM RISER DIAGRAM-FIRST-SHOP DRAWING APPROVAL,25,28.97,0,0
N7-S1-T20B05-EAP194,AC-FIRST-SHOP DRAWING APPROVAL,25,29,0,0
N7-S1-T20B05-EAP195,PLUMING-DRAINAGE-GROUND-SHOP DRAWING APPROVAL,25,28.99,0,0
N7-S1-T20B05-EAP196,PLUMING-WATER SUPPLY-FIRST-SHOP DRAWING APPROVAL,25,28.98,0,0
N7-S1-T20B05-EAP197,LIGHTING&POWER-THIRD-SHOP DRAWING APPROVAL,25,29,0,0
N7-S1-T20B05-EAP198,ELECTERICAL EMBDED IN SLAB-THIRD-SHOP DRAWING APPROVAL,7,8.01,0,0
N7-S1-T20B05-EAP199,STRUCTURE CABLING-THIRD-SHOP DRAWING APPROVAL,25,30.67,0,0
N7-S1-T20B05-EAP200,IP CCTV & ACCESS CONTROL-THIRD-SHOP DRAWING APPROVAL,25,30.9,0,0
N7-S1-T20B05-EAP201,AUDIO INTERCOM RISER DIAGRAM-THIRD-SHOP DRAWING APPROVAL,25,30.75,0,0
N7-S1-T20B05-EAP202,AC-SECOND-SHOP DRAWING APPROVAL,25,29,0,0
N7-S1-T20B05-EAP203,PLUMING-DRAINAGE-FIRST-SHOP DRAWING APPROVAL,25,28.99,0,0
N7-S1-T20B05-EAP204,PLUMING-WATER SUPPLY-SECOND-SHOP DRAWING APPROVAL,25,29.01,0,0
N7-S1-T20B05-EAP205,LIGHTING&POWER-ROOF-SHOP DRAWING APPROVAL,25,38.55,0,0
N7-S1-T20B05-EAP206,ELECTERICAL EMBDED IN SLAB-ROOF-SHOP DRAWING APPROVAL,7,7.97,0,0
N7-S1-T20B05-EAP207,STRUCTURE CABLING-ROOF-SHOP DRAWING APPROVAL,25,30.63,0,0
N7-S1-T20B05-EAP208,IP CCTV & ACCESS CONTROL-ROOF-SHOP DRAWING APPROVAL,25,30.59,0,0
N7-S1-T20B05-EAP209,AC-THIRD-SHOP DRAWING APPROVAL,25,30.78,0,0
N7-S1-T20B05-EAP210,PLUMING-DRAINAGE-SECOND-SHOP DRAWING APPROVAL,25,28.99,0,0
N7-S1-T20B05-EAP211,PLUMING-WATER SUPPLY-THIRD-SHOP DRAWING APPROVAL,25,31.05,0,0
N7-S1-T20B05-EAP212,LIGHTING&POWER-L.ROOF-SHOP DRAWING APPROVAL,25,38.49,0,0
N7-S1-T20B05-EAP213,AC-ROOF-SHOP DRAWING APPROVAL,25,30.55,0,0
N7-S1-T20B05-EAP214,PLUMING-DRAINAGE-THIRD-SHOP DRAWING APPROVAL,25,30.92,0,0
N7-S1-T20B05-EAP215,PLUMING-WATER SUPPLY-ROOF-SHOP DRAWING APPROVAL,25,30.59,0,0
N7-S1-T20B05-EAP216,PLUMING-DRAINAGE-ROOF-SHOP DRAWING APPROVAL,25,30.56,0,0
N7-S1-T20B05-EAP217,LIGHTING&POWER-SECOND-SHOP DRAWING APPROVAL,25,29.01,0,0
N7-S1-T20B05-EAP218,ELECTERICAL EMBDED IN SLAB-SECOND-SHOP DRAWING APPROVAL,7,8,0,0
N7-S1-T20B05-EAP219,STRUCTURE CABLING-SECOND-SHOP DRAWING APPROVAL,25,29,0,0
N7-S1-T20B05-EAP220,IP CCTV & ACCESS CONTROL-SECOND-SHOP DRAWING APPROVAL,25,29,0,0
N7-S1-T20B05-EAP221,AUDIO INTERCOM RISER DIAGRAM-SECOND-SHOP DRAWING APPROVAL,25,29,0,0
N7-S1-T20B05-EAP222,BASEMENT FLOOR SLAB (CD)-SHOP DRAWING APPROVAL,7,8,0,0
N7-S1-T20B05-EAP223,BASEMENT FLOOR SLAB (RFT)-SHOP DRAWING APPROVAL,7,8.01,0,0
N7-S1-T20B05-EAP224,GROUND FLOOR WALL FINISHING -SHOP DRAWING APPROVAL,25,29.01,0,0
N7-S1-T20B05-EAP225,FIRST FLOOR WALL FINISHING -SHOP DRAWING APPROVAL,25,34.46,0,0
N7-S1-T20B05-EAP226,SECOND FLOOR WALL FINISHING -SHOP DRAWING APPROVAL,25,41.42,0,0
N7-S1-T20B05-EAP227,THIRD FLOOR WALL FINISHING -SHOP DRAWING APPROVAL,25,30.12,0,0
N7-S1-T20B05-EAP228,ROOF FLOOR WALL FINISHING -SHOP DRAWING APPROVAL,25,29.27,0,0
N7-S1-T20B05-EAP229,BASEMENT  FLOOR WALL FINISHING -SHOP DRAWING APPROVAL,25,29,0,0
N7-S1-T20B05-EAP230,SUB SURFACE PIPING SYSTEM-SHOP DRAWING APPROVAL,25,29,0,0
N7-S1-T20B05-EAP231,DRAINAGE & FIRE & WATER SUPPLY PIPES RISERS -SHOP DRAWING APPROVAL,25,29.01,0,0
N7-S1-T20B05-EAP232,INSPECTION CHAMPER SHOP DRAWING APPROVAL,25,29.65,0,0
N7-S1-T20B05-ESB100,GROUND FLOOR COLUMNS-SHOP DRAWING SUBMITTAL,7,8.01,0,0
